mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,contrast_1_mean,contrast_2_mean,contrast_3_mean,contrast_4_mean,contrast_5_mean,contrast_6_mean,contrast_7_mean,spec_centroid_mean,spec_bandwidth_mean,spec_rolloff_mean,zcr_mean,rms_mean,tempo,genre
-321.93625,128.85359,156.43945,23.990704,-7.814905,28.652233,30.717516,13.603742,-1.8736267,15.836383,9.288005,8.911611,-12.04486,11.059007,5.4883003,7.8365097,-5.9044256,8.7815895,6.5242534,5.2934265,-14.786824,8.430672,-8.867713,6.0129867,-8.752914,7.4930468,0.69815636,4.9655657,-0.4765841,4.979044,0.061517335,0.13385932,0.35340825,0.09771951,0.12171392,0.36328447,0.13627179,0.15081054,0.18070674,0.35568255,0.92308456,0.218415,18.377036476742347,17.992098738429245,23.602872677041574,24.574057174469427,23.746058641306664,21.651719879596836,29.16292343315713,1108.221637039546,1395.418756214297,2084.082782451923,0.0565091646634615,0.04487326,143.5546875,classical
-47.87904,29.043718,102.14384,12.12939,-22.472677,4.6189976,26.022108,5.0966763,-6.1379223,6.014551,3.942566,4.154377,-11.979938,5.572788,-3.8910406,4.7684674,-6.323644,5.3003607,0.6530786,4.0630255,-6.715235,5.730946,-2.9456832,4.6965036,-3.1801262,5.012001,-0.4759094,5.66501,-4.403461,4.145812,0.899219,0.31032938,0.14222834,0.2961981,0.16481985,0.13545042,0.34124574,0.55731636,0.25831482,0.36165798,0.21232164,0.2510939,20.10427459058734,14.546716211366128,18.979411796920992,20.646183858124985,21.139237443885715,20.6338277568965,18.38912726540651,2097.3119854759093,2148.315798514749,4158.806903545673,0.1181978665865384,0.1657073,95.703125,classical
-408.6035,27.732492,168.88062,8.55799,-8.086619,8.170413,37.941715,6.5142045,-2.0111,4.173296,9.0904875,3.5631332,-13.592956,6.2198,-0.3958036,4.9801273,-12.477449,5.1049485,4.1878,4.948338,-10.845207,4.6857524,3.659614,4.015073,-3.213168,3.860827,1.5179709,5.2562895,6.833452,6.814996,0.12504986,0.23656756,0.36318448,0.16949475,0.13040552,0.18081464,0.06287608,0.01739437,0.14660275,0.6496008,0.59902894,0.20120879,18.869371505102027,19.75209698574811,26.202485861233622,24.201501026046543,20.834019118121446,19.995225268190435,26.07504190181912,976.619569417568,1351.4275957257996,1722.4906099759614,0.0454815204326923,0.0133849075,198.76802884615384,classical
-247.80017,62.2254,141.65526,12.889738,-31.745,9.889837,20.035378,7.048621,-1.2093451,8.3189,-3.7019958,5.202679,-3.2734337,7.361458,-4.6006384,5.797979,1.3635575,5.7975492,3.0838788,8.801099,-1.9899491,11.656465,-4.8714542,7.2377963,-8.784155,9.842651,-6.772455,14.155387,0.5899907,14.107349,0.24472255,0.07782926,0.045220193,0.03084179,0.19896714,0.61064345,0.1551568,0.13886201,0.09156305,0.36938572,0.22156529,0.10918395,17.529728630784675,18.78381931032137,25.12530044714037,24.88023597471783,24.42227453293164,24.11776406087555,19.440485011844668,1374.8585151817856,1500.1529452418176,2450.478515625,0.0772010216346153,0.07328742,287.109375,classical
-354.43756,50.114506,152.93588,17.19826,-40.033783,12.858179,36.197926,8.946615,2.6370666,9.152298,2.7975585,6.522323,-13.24278,5.3647957,-1.6184825,6.4310718,-2.8711562,8.278356,-1.7970321,7.2283907,-10.709073,9.350917,-2.1322782,13.969974,0.49306992,11.6086445,-1.9391698,8.844789,2.2599745,9.448123,0.2616314,0.41447333,0.19602919,0.173933,0.14252198,0.24070124,0.19576532,0.19544831,0.5588529,0.20632683,0.10869153,0.32173145,14.984188046402208,14.982305574239044,20.594592309827934,20.728806330300003,25.225035942854937,24.994331517504733,27.634793386977204,1348.4826168382303,1385.0304810309683,2543.2369290865386,0.0879018930288461,0.019049484,99.38401442307692,classical
-391.0592,29.437077,153.40442,10.170465,-26.206932,23.244064,38.466194,5.5713654,-9.862036,8.007353,11.08561,10.579349,-14.291628,6.620715,9.892137,6.517062,-6.055878,5.751688,6.252509,6.1092453,-14.518237,8.497229,1.2783334,6.6062536,-1.1318263,5.041031,4.0489116,5.7750726,4.7477303,6.247123,0.3073535,0.1273481,0.12111346,0.30073184,0.40916157,0.47430816,0.17034514,0.20568922,0.13952902,0.34429762,0.4044723,0.22386351,16.83363135773981,18.470236939478347,23.63127157605898,23.028804433066725,21.26495494765353,21.09915813149585,27.528093239557503,1193.0840726142355,1464.4677614463008,2261.2347881610576,0.0605018028846153,0.012523636,95.703125,classical
-371.28845,71.06129,153.73615,43.438972,-19.480698,14.054247,31.1076,7.2924914,3.4239674,9.272569,-7.936789,6.8944273,-6.748134,4.527131,-5.6048455,9.060964,-4.6638207,8.935432,-2.30404,6.4065986,2.7111154,14.25014,12.494222,21.123264,10.347516,15.10522,0.36714724,7.233386,-2.3399596,10.621317,0.26661855,0.17357796,0.5448433,0.15374339,0.101187184,0.43566284,0.10816194,0.012189489,0.03479597,0.21720693,0.4822441,0.18758889,17.323703124727036,18.87427624032553,26.30133139140729,26.382579091252893,25.59445151017741,23.355731410535544,16.922616801336126,1187.406390514626,1362.109544204774,2038.2004957932693,0.069287109375,0.029809082,129.19921875,classical
-231.01302,24.24844,166.1228,16.771965,-49.639996,9.999149,23.688732,6.4847546,-12.590708,5.5820966,4.1710052,7.302696,-17.129305,4.7706265,0.5656518,6.956211,-16.334663,7.131823,5.4478474,9.179853,-9.092072,12.70092,3.3359907,10.840334,-6.8887315,7.2120233,-1.5718476,7.208427,-0.47275004,7.292328,0.2730728,0.1338945,0.29704556,0.2554979,0.2620484,0.42617252,0.24162616,0.38079605,0.21265024,0.37893876,0.33163387,0.16283135,21.53976120016612,16.463819665846863,19.805729301570004,21.091244779394906,20.927645638235223,21.517331978938483,31.37865327464805,1289.205496483769,1326.6470669583578,2282.2710712139424,0.0756760817307692,0.05532016,89.10290948275862,classical
-389.05002,61.51731,150.29156,18.175503,-19.661207,10.744806,31.994919,7.241445,6.962845,7.2662997,-3.1770856,5.1907954,-1.4284278,6.992175,4.7638454,4.9865093,3.1450446,5.7683444,0.23361798,5.5590672,7.246655,5.5917096,12.651463,5.4078474,7.5462093,4.74538,-4.0420575,7.322236,-6.2087865,6.314273,0.32787958,0.25435367,0.60718316,0.31156078,0.28157127,0.6579387,0.23414436,0.18361156,0.2028133,0.36319208,0.220734,0.113030784,17.177129787679775,17.58175967339631,20.71335509896218,20.665580476859464,23.991815479999328,21.96856123007805,15.880345322102851,1235.03875060017,1611.297020649231,2414.534630408654,0.0638596754807692,0.013302992,123.046875,classical
-330.95856,19.62416,170.23132,8.74442,-10.7889805,10.449231,15.271522,5.132348,2.325576,6.3813505,2.6223638,4.589734,7.0108643,5.5342607,-19.409744,4.578147,-12.605368,8.377952,0.80998397,10.727575,-2.8819444,5.0451074,-0.92003524,4.797225,-1.9612786,4.946348,-7.607787,3.6811993,-9.839673,3.7013164,0.5328402,0.26590866,0.5269717,0.097388804,0.17878315,0.76494527,0.37838763,0.3770819,0.18193933,0.24839249,0.05252869,0.112504214,28.804943133895595,17.994761093557603,24.59633032138643,26.57069274026413,28.060655233325388,24.939282052079683,13.878834782533092,1039.7727591602743,1388.1490556853455,1628.3242563100962,0.0656099759615384,0.028924286,143.5546875,classical
-156.27647,56.24972,87.18642,29.462652,30.105247,13.157967,31.009064,8.61264,25.286158,10.480225,9.249568,5.451643,12.220794,4.84073,7.814159,6.1301,7.453242,4.2246118,3.5812366,4.055583,-0.62167823,3.668589,4.6409574,4.7195854,-1.7018961,4.14556,-1.0771567,4.4124703,-1.4060429,3.2946057,0.3276507,0.27773538,0.3320224,0.40512595,0.60638136,0.51473707,0.28759712,0.29288435,0.39622205,0.607046,0.44741827,0.3726573,22.13079501173494,17.589562527670044,17.393672239736247,16.982232671058963,16.71153377655127,16.152253797589573,14.897493315971612,2430.9107615475705,2986.7390880034027,5841.709547776442,0.0605994591346153,0.10216283,129.19921875,country
-19.356878,22.402094,58.585125,10.750241,6.453568,7.3391027,35.387005,9.038606,2.662329,8.282196,4.7282434,9.784401,1.4338799,8.591407,6.0114737,8.978006,0.53706527,5.4451623,8.817263,6.1695113,3.5272934,6.2020063,11.330056,5.979628,-0.97380215,4.7852097,5.2419696,5.774623,-4.0970106,5.9086156,0.3256174,0.23197357,0.261748,0.41459274,0.4823954,0.45239556,0.46480107,0.32350454,0.40798202,0.41261083,0.46968362,0.58641464,21.305839204029823,16.087255027487593,19.12347003947889,17.750738783979696,17.39432526421659,16.997186584899765,16.92215750644121,3041.9297674432146,2868.34709520796,6474.702899639423,0.1245154747596153,0.21058801,117.45383522727272,country
-185.8503,49.36611,131.7639,26.400509,-21.976124,23.110046,62.585255,16.259277,-14.424084,14.550074,-4.387688,12.904474,-18.395582,11.127999,-6.0145354,8.662726,-13.520212,10.030844,-12.406713,8.4604845,-1.1027348,11.468365,-11.150319,8.030512,-3.3117743,7.2693944,-3.0329344,8.362884,-13.672324,7.276046,0.64477164,0.39061666,0.22788744,0.10482809,0.20370165,0.45911893,0.33526358,0.35564387,0.34249836,0.37213865,0.25884253,0.28031588,24.072244365357367,16.67940818320759,21.88349845173,19.336200076208485,17.120486059266106,19.354898631219232,17.261803815106934,1593.808240498672,1729.5613305495435,3307.0030799278848,0.0681189903846153,0.08655435,107.666015625,country
-8.579477,18.659616,73.12605,8.82218,-1.6499445,13.173258,26.956144,9.497614,18.366081,10.165976,2.4081285,9.1362915,5.8685136,11.209754,7.0385857,7.536151,2.8931215,9.479295,5.722398,5.287285,-2.8394785,6.9960246,4.949342,6.132578,0.2272645,6.334104,4.9550657,9.086358,0.69185084,9.195022,0.25427932,0.5831136,0.30740574,0.36348647,0.21972784,0.3857824,0.7473738,0.4107917,0.47242588,0.36242703,0.48669082,0.32577848,21.785252204461283,16.296251210469446,19.852731547384405,20.79391252768014,20.483615510016904,19.364437970833883,17.150852908146938,2779.067108064501,2845.97107225902,6235.104604867788,0.1264498197115384,0.23849884,161.4990234375,country
-159.22894,47.38545,127.0831,20.53942,-18.152514,13.649589,53.13479,9.417444,9.964839,10.701546,24.481798,11.45422,-3.656778,8.1390505,10.495761,8.128539,-4.3689327,7.599395,6.427197,6.23851,-4.7463164,7.3940163,6.611951,4.03421,-3.4581876,5.5837035,-2.1729474,6.04456,-5.0947704,5.78485,0.16742137,0.26808903,0.6214303,0.6226385,0.4495545,0.3374204,0.27860108,0.4052025,0.22541203,0.33102512,0.58934444,0.29138407,27.00658140406514,17.83548777405747,22.01915219250645,22.195467125933614,22.564233717555165,20.692452049852346,36.70226538861523,1345.3290103784543,1730.7735570925013,2984.9988731971152,0.043731219951923,0.13759352,89.10290948275862,country
-117.66179,36.164627,84.6933,28.598013,2.4267447,18.087164,34.87032,16.382875,19.349995,15.715761,-9.383425,12.55717,3.247028,7.2420416,2.9619606,6.935049,-19.04268,9.777936,5.896692,7.7442045,-9.2817335,8.262738,-9.599104,6.2493906,0.7478924,8.297162,-6.768356,7.39267,-9.399979,7.818727,0.3459971,0.21840115,0.2170647,0.27818412,0.5043844,0.711617,0.42926976,0.3365074,0.3779841,0.44363877,0.31929967,0.29697764,24.540440795917245,17.951582618194983,19.840401000644015,20.164084123676822,18.187706109695444,22.00227558581256,17.32637164208252,2490.083362180797,2594.11576955974,4846.1301832932695,0.117315204326923,0.10211421,99.38401442307692,country
-36.794094,32.66668,134.98083,14.541928,-48.78717,15.662355,42.539146,6.458727,0.24172087,9.45635,16.603119,8.218425,-16.222015,8.215528,17.358187,5.8942194,-10.308247,6.7027683,20.171694,12.310724,-12.976357,5.8055615,10.9440975,5.521184,-10.392096,6.188156,5.001642,7.3367734,2.5301466,8.472231,0.26403907,0.29336852,0.7793869,0.33106327,0.25474447,0.17479122,0.37669444,0.49461436,0.25337994,0.48871392,0.26254478,0.470434,22.913428835521152,15.753156789888264,20.866936062443187,21.068314499307515,23.154513038231013,20.43253139916432,40.35346714519183,1740.0780139468532,1708.6690493669146,3240.9955303485576,0.1108586237980769,0.2533649,112.34714673913044,country
-190.83754,43.17635,50.579227,39.215523,5.43816,27.459566,18.67247,12.638079,12.127122,11.522683,1.202908,14.809161,10.339517,9.993116,10.981083,8.014646,2.3680043,7.475165,12.489779,8.919239,-7.6735206,9.668409,3.7671506,6.796408,0.52156514,6.6464725,-4.439686,5.4814625,2.735737,6.702195,0.22018312,0.24992171,0.48141128,0.2918547,0.20629045,0.31061324,0.4837266,0.29866722,0.24470562,0.4181453,0.3638545,0.44476098,22.98085194244697,18.951189853307188,22.64029611414493,23.12766106344924,22.578921106922166,20.09773427980353,16.3389604649831,3172.495614607098,2878.6973429398254,6694.921311598558,0.1275841346153846,0.065159746,112.34714673913044,country
-107.95029,49.434124,104.94286,20.139126,-13.390842,10.945589,59.004597,9.343142,-13.146929,11.375141,26.42055,6.084692,-20.06479,9.374479,18.278088,6.3360744,-14.860575,9.237685,9.265212,6.3058867,-17.105446,6.9983225,8.814001,6.0301085,-14.778469,7.993071,4.8639946,5.0925984,-9.332018,6.9530153,0.24371032,0.32452226,0.39418128,0.44201228,0.6899647,0.4048599,0.3377888,0.40004718,0.46841758,0.7246033,0.39460802,0.2933214,20.69199370868517,15.218764527717118,17.88636487386076,17.922590056712473,17.45950535297505,16.506225882511306,40.34064446060916,2141.8730383719662,2242.135097439173,4754.199969951923,0.0919471153846153,0.114496,89.10290948275862,country
-106.57446,40.92209,83.641975,16.903309,11.870256,12.643809,34.36098,12.057447,19.602371,11.13755,6.537604,7.8116198,-1.5951208,7.6008267,-2.4908626,9.2877865,-0.24719837,6.5816746,-1.3323262,7.317788,-10.026966,5.900348,4.146772,8.574104,2.68901,7.0035753,-10.226235,5.17766,-4.763697,6.8488593,0.47409257,0.52950835,0.47719222,0.35640433,0.33897159,0.2863459,0.2143528,0.27522692,0.40112278,0.6466769,0.58892953,0.4100027,28.05229524962365,16.99876193669783,20.271651752384297,17.764907292889838,18.133239554102687,17.73889987488879,15.29773268534812,2406.6232684734987,2775.670316707542,5453.118051382212,0.0805213341346153,0.114689976,103.359375,country
-116.418465,48.45124,84.73786,20.830364,-0.6161506,22.402796,34.553185,16.329094,15.771279,9.714004,13.580475,7.575914,8.352659,8.842679,8.118594,5.1836925,3.226162,7.6717973,8.933327,6.8091474,-5.2882514,7.2973676,-1.3843312,6.459178,-7.6529727,8.665655,1.1765041,6.6970778,-1.7376796,5.975655,0.31005567,0.4300673,0.31999242,0.27756116,0.34532124,0.24822807,0.29608923,0.3023684,0.44043702,0.5454947,0.33886254,0.29220945,18.079241670371157,18.161768458057963,19.96688259292746,19.74217810045623,19.660395674762235,18.967727621152505,16.525733825106315,2262.4633772902343,2524.6784725963576,4900.95703125,0.0760103665865384,0.1394482,161.4990234375,country
-262.4548,34.34903,113.22001,29.271427,42.274395,14.554339,40.612453,7.4345536,6.32384,10.273227,12.522892,6.7335024,-3.2391756,6.260698,-10.434487,7.5895863,-14.617578,5.548123,-7.936818,5.089956,-7.749327,4.5041003,-2.3714027,4.8613424,-7.189916,4.423522,-12.106604,5.0853553,-7.4116206,4.7830615,0.034739792,0.19506504,0.67883646,0.336324,0.12009469,0.16283229,0.43918893,0.27424863,0.26064965,0.8032195,0.31321618,0.048719767,23.15628965725533,18.11370846020329,24.515013554364348,22.53283157670661,21.29213599220034,20.34267414966244,17.141615535669796,1556.295762834048,2302.715647292061,3622.878605769231,0.0488619290865384,0.050558727,161.4990234375,country
-169.19408,45.679447,130.23354,26.29539,-23.028448,21.81075,52.45656,12.523261,9.62055,13.818504,16.004759,10.166209,-14.035507,11.858742,17.694025,10.132285,-20.41295,12.362421,18.417908,7.112541,-16.291939,8.700521,6.492656,10.572042,-1.0021996,6.5356965,4.720234,8.460837,-1.8384922,6.851413,0.28629035,0.23611738,0.26311833,0.24010807,0.29924816,0.17848957,0.18373619,0.50860864,0.39450932,0.46729648,0.28622642,0.27287632,28.281666881236543,21.82759865074075,24.907076754414103,22.349456374129936,21.51810559391861,23.40983189585111,37.40648387863583,1470.153704238743,1756.2331072366626,2991.376014122596,0.0557241586538461,0.13807397,161.4990234375,country
-235.63744,56.443558,91.516594,16.157007,14.952738,14.805659,46.098137,14.037308,5.4253993,10.3231325,18.809032,7.0773363,15.038444,8.391117,11.689566,10.630779,6.8504696,8.146054,9.742994,7.1276193,1.6059377,6.214649,4.1091228,5.765438,8.485943,7.473771,-0.5918739,6.4791245,-1.1526386,4.8304777,0.6209844,0.36717892,0.25987098,0.50637126,0.23283494,0.11749808,0.26865625,0.1682416,0.16732495,0.29054007,0.65449125,0.7396292,28.241088984539378,20.764160622472136,24.680852491217,22.79472765526207,24.691346277398104,23.83902716752956,20.102748397824374,1719.292244409466,2325.166016487009,4033.997145432693,0.049639423076923,0.065539844,99.38401442307692,country
-237.19582,49.49634,170.14766,26.397743,-26.093935,16.3861,37.11452,17.231459,-5.7352533,14.394231,15.709742,11.152905,4.422494,12.047497,16.635036,8.770578,2.1010916,8.399028,6.860947,8.502943,-4.722761,7.332742,6.6418695,6.095025,-4.1268077,6.991091,-3.843042,6.866904,-4.451218,8.024638,0.33203095,0.46496668,0.4734241,0.4184001,0.41602442,0.30613714,0.393942,0.2619248,0.32571203,0.6892126,0.43770608,0.3248403,26.811579653163047,18.404704356034497,20.61191926492883,21.207406582096414,19.315726839376087,19.765763055420223,30.285146810990312,1056.868817364104,1364.3454667719948,2082.5092022235576,0.0461989182692307,0.07420511,172.265625,country
12.008315,14.886116,53.005333,11.388325,1.6447873,8.265404,25.24055,9.707742,12.9345255,10.625695,2.6746578,11.649315,2.2721822,9.445579,10.503681,7.101392,-1.2675264,7.8793726,12.109894,7.1042547,-1.6705719,7.7730393,1.2579557,6.9693127,1.5711641,6.176873,2.81196,6.9955697,1.4093251,7.0074897,0.33860093,0.38141727,0.545023,0.31231955,0.44253474,0.5918733,0.619947,0.8188783,0.4661783,0.45662713,0.38285652,0.3480114,19.573858431056017,14.24597791584334,17.87005045934224,18.68716732872172,18.49723202398378,18.088110598823945,17.261181177095843,3343.5828920673944,3016.5970508685805,7245.757211538462,0.1669471153846153,0.22836062,95.703125,country
-120.37266,29.626226,131.53973,31.665272,-8.1898775,16.839897,23.08528,17.257252,-1.6658044,16.098167,2.729963,6.9041867,-9.524189,10.656595,2.3538716,11.396361,-8.650687,7.611931,-7.32457,7.8913517,-2.6256702,10.482049,-1.2906418,8.428215,-4.5742474,7.0506425,-5.3806067,7.1262116,-4.6230106,7.7942767,0.29265383,0.15961175,0.21306415,0.18126094,0.3573371,0.6105211,0.3594051,0.41081226,0.21420972,0.11284374,0.090710916,0.18076001,23.68656878861827,17.05500711244143,20.43739908799003,21.08903527894655,19.56429259273193,18.35303825663618,17.05933850579588,1534.8518501583849,1913.3336408622013,2981.354792668269,0.0635667067307692,0.15802889,172.265625,country
-256.03497,69.56576,199.13371,33.977947,16.52219,23.9959,28.151974,12.385249,8.723542,20.691887,7.0521326,15.454383,-10.457867,9.979263,6.920307,8.977582,-13.888106,6.76636,-1.0727041,9.035254,-6.9708834,12.416725,3.645857,9.134421,-10.169191,7.3073235,-9.750475,7.9105396,-10.359677,5.910858,0.31479782,0.16366571,0.14560369,0.22788145,0.69567263,0.50160235,0.25190845,0.4969273,0.2692867,0.2566696,0.11349376,0.11065179,24.72735633336397,17.784387962774304,23.69133233458357,22.90858419787632,24.13599310935476,18.72981855048085,29.786393242864666,776.305639945479,1098.2792680813586,1413.323505108173,0.0371281550480769,0.114115655,80.74951171875,country
-71.93962,33.238796,100.35615,27.333841,-20.185228,20.070028,46.650963,21.20833,-14.710107,14.975416,19.2946,12.420506,-20.269062,14.233072,18.740536,10.255748,-18.668268,11.795949,17.375612,9.114877,-15.243429,9.331198,12.343967,8.503858,-14.112908,8.077392,6.2915545,7.7814255,-9.263199,6.2066245,0.2726214,0.30724388,0.43531042,0.26506612,0.23170361,0.25485954,0.44295114,0.6981667,0.4102389,0.34838948,0.26488975,0.2811545,23.798803207894736,16.054917213549107,19.774434234246502,17.56766130133735,18.061129098668868,16.87732614657794,41.18958972251088,2256.6254234010407,2216.7900005938145,4658.294396033654,0.1046461838942307,0.17422745,117.45383522727272,country
-109.68677,53.721367,89.40087,21.717245,-0.717757,17.707651,29.804026,13.535747,2.0284326,10.162194,2.6456895,7.8388677,10.219616,9.582801,7.5464005,9.709831,-2.402418,7.0396037,1.0932732,6.3417935,-5.1595035,5.8801317,-4.757341,5.5682106,-2.785676,6.9967756,-5.7472124,5.699107,-1.0513309,4.9525476,0.27418453,0.36825755,0.52980965,0.38002273,0.34613836,0.2105942,0.30325195,0.3223211,0.29078782,0.530404,0.44204852,0.5149354,26.543143671216345,15.64962046916763,18.49201189414861,19.645219508186266,17.37930767037269,18.84492297110596,15.22669122931423,2331.5420953792827,2539.4363526989746,4862.445725661058,0.0970064603365384,0.10869877,143.5546875,country
-119.476265,39.756126,112.18536,36.326385,-20.102129,16.869982,62.08971,13.263819,-2.1449797,10.598345,25.053972,12.075522,-12.750605,8.542902,22.48116,10.24764,-16.915941,10.390155,12.909929,10.980653,-13.561112,7.7478085,2.0466387,9.059289,-9.96407,12.078364,2.6693716,9.416671,-2.225807,9.201539,0.41744155,0.27228752,0.23976678,0.21270302,0.28962368,0.35839668,0.4030467,0.82213897,0.6094341,0.40374884,0.23904894,0.26497123,26.795841572462376,17.320306125529434,21.223757217818736,20.005047680901225,20.114559628624026,19.427824840514884,40.00333013866913,1849.9857053044796,1966.317877382629,3876.059382512019,0.0736703725961538,0.167091,112.34714673913044,country
-52.385696,28.939907,117.55487,24.980494,-22.630331,16.247736,47.082756,11.924986,-11.879464,12.690576,20.045193,10.425185,-8.371123,11.820222,14.561031,6.6204805,-19.83006,10.620209,23.705803,7.196589,-13.470612,6.8633685,14.174418,5.244201,-12.09933,7.5573335,8.195466,7.4444795,-9.2982235,7.2999187,0.3023862,0.29701474,0.28679886,0.4326549,0.47708386,0.38794908,0.67223495,0.44314912,0.51695555,0.29678652,0.28773007,0.49346748,25.10912295554513,15.368545307944396,18.546856133990364,19.23018687598049,19.18657157708568,19.52577991225431,40.18169092156496,2030.5157314471069,2117.0486737786787,4223.406512920673,0.0961313100961538,0.18236093,135.99917763157896,country
-87.089676,29.298689,103.2704,17.299376,-14.612642,9.610398,47.16731,14.275677,-22.439487,10.045417,21.397228,7.034541,-20.501423,9.018898,17.450104,9.052339,-21.346882,8.230821,16.528238,10.210418,-17.307335,9.708019,12.553155,7.399083,-12.878811,6.2676144,3.9245057,6.920333,-11.889046,6.5612454,0.30315018,0.40809554,0.6174607,0.3583162,0.31911683,0.27914274,0.37666112,0.3681269,0.36515287,0.5515067,0.30375478,0.25134966,20.143403256939983,14.286293068400177,18.560638490913814,18.29539611809085,18.078886315900554,17.713760861496198,41.75811187973263,2257.862453675484,2307.506804984174,4958.185659555288,0.1078087439903846,0.12982751,89.10290948275862,country
-171.01761,86.04783,116.307434,24.81602,28.641075,18.765348,58.015816,16.011713,-10.09915,20.318636,23.896423,15.890384,-13.519627,18.13872,25.152742,11.45597,-16.959724,11.65768,14.460147,10.747956,-2.907803,7.466647,2.706773,11.856545,-5.1170373,10.460645,1.8891138,9.914936,-12.960414,7.9229674,0.09860715,0.105002575,0.19367814,0.32136834,0.2789066,0.40767118,0.28789812,0.4093398,0.17386782,0.20962237,0.38213846,0.15527456,25.74724949184965,19.418249033829817,25.11068165575319,23.81776974841005,22.88905323477386,21.44457102036783,39.94152927914323,1659.051816838685,2126.4732896433297,3892.623384915865,0.067901141826923,0.14971754,89.10290948275862,country
-84.72294,42.268307,112.71039,20.41751,-17.015017,12.755374,51.202057,12.242581,-3.3575754,11.984512,22.704218,9.377877,-16.815369,9.176324,20.926815,7.626587,-14.30969,9.425856,14.304911,6.145032,-17.47959,5.4808936,9.52165,6.294729,-10.629044,8.511903,7.028348,4.5285516,-5.820459,5.797684,0.3679995,0.41453934,0.33768764,0.41560134,0.62961006,0.38232145,0.22779606,0.27372032,0.44198802,0.7148095,0.44425923,0.4032178,24.46242946782244,16.134895122316873,19.06290686320881,18.02030999554135,17.49039255328573,17.467243773571674,40.77827171193301,1957.5486036325544,2153.801996194392,4234.090294471154,0.0818584735576923,0.15049142,89.10290948275862,country
-151.8375,58.52044,114.3637,23.785536,5.0207753,12.482721,47.290768,15.962239,-2.092477,7.3622937,21.701397,11.227291,-13.516848,13.099849,23.662449,8.12406,-12.577561,14.511702,14.213836,15.348813,-6.2138224,6.371474,14.401401,7.335158,-4.5330577,8.739123,5.546088,7.965913,-9.919909,7.8983574,0.1946196,0.33989614,0.28005522,0.27260536,0.458963,0.41451702,0.5912698,0.33295137,0.20763561,0.20019382,0.24609183,0.22379905,20.616620866378916,19.190044180857907,22.207000019373574,22.519474633693104,22.428699078999717,19.223369719151407,39.551260502589855,1750.4256204619403,2151.9328445496326,4000.537860576923,0.0633338341346153,0.1419453,86.1328125,country
-213.5229,50.103714,110.62994,38.658504,-5.744066,9.244433,32.470657,22.957357,5.621076,7.3380466,-2.7696881,12.151516,-5.0649433,4.8805065,-1.9116566,6.630343,-5.5421658,11.61803,-9.013024,11.257496,-12.693365,5.7380238,-7.214215,4.429869,-12.257061,9.79816,-6.3363094,4.338735,-3.8186443,6.131841,0.18495862,0.12905094,0.20713757,0.34325403,0.67879426,0.36241263,0.25602388,0.5502111,0.37454343,0.27693903,0.21960329,0.27416942,20.71294131541904,20.376902423504013,22.72845461059796,21.221616567818167,21.51603976854923,18.57922055735961,16.03912509508078,1709.0429648212498,2054.092758472546,3239.918870192308,0.0601787860576923,0.068652056,135.99917763157896,country
13.496018,12.373526,58.135826,7.9539976,10.81069,9.343936,20.979012,7.383849,6.8002934,6.9898643,4.470592,6.840374,3.427109,8.66972,7.7291327,5.9563828,-3.6940782,5.863321,10.719712,7.6863,-3.8436987,5.608077,2.473041,5.1449842,2.7101295,5.2828665,4.175232,4.787566,-0.6420842,5.365588,0.29887927,0.33948365,0.4533689,0.2656382,0.43523583,0.41662633,0.33842656,0.5876448,0.48503625,0.54524785,0.55702543,0.4289937,20.128151106884907,14.728095612255796,18.905023878667887,19.01535211751906,18.263195224583697,17.93061699999532,17.442410716747695,3356.2860381005507,3099.4631398918964,7429.534818209135,0.1647235576923077,0.2342657,198.76802884615384,country
-85.65589,35.347725,101.012344,17.054068,-17.098679,11.5462265,57.830624,11.3689995,-16.89076,10.057594,22.630293,7.387408,-19.712383,9.333652,15.86041,6.2913513,-20.092691,8.299964,14.127171,8.337003,-17.29209,7.21635,11.135364,5.9605646,-12.4152355,7.717251,6.3570724,4.6877704,-9.684301,6.3919234,0.31609473,0.3011249,0.3416914,0.36417106,0.58257914,0.33373466,0.3603346,0.48098648,0.4606433,0.5794268,0.33183816,0.31532767,20.618312792496543,14.194979945414184,18.81941486033141,17.02673497402757,17.771990983231877,17.34319373644966,40.95025482638368,2272.1437604623725,2274.0891432192857,4868.325946514423,0.1107872596153846,0.12681654,89.10290948275862,country
