mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,contrast_1_mean,contrast_2_mean,contrast_3_mean,contrast_4_mean,contrast_5_mean,contrast_6_mean,contrast_7_mean,spec_centroid_mean,spec_bandwidth_mean,spec_rolloff_mean,zcr_mean,rms_mean,tempo,genre
-51.290375,49.987682,64.565636,20.64957,-12.031764,14.925141,23.069517,11.897038,14.463443,9.124988,13.111388,13.610726,2.0647058,8.735626,9.75888,9.486791,-1.5946598,13.33488,12.889539,8.446129,-0.09974177,8.005262,2.9800978,6.6203475,1.1303126,6.704547,-0.70394105,5.6903424,0.21811916,5.924662,0.60611534,0.4992447,0.37499365,0.33322972,0.3926617,0.41327152,0.39678368,0.5468152,0.49924293,0.482237,0.41905916,0.47913122,16.608247185274706,15.830234579011096,17.606912461992977,17.06124126461405,17.74870717847649,18.00048210509461,17.50548865122099,2889.031020115803,2723.6778827474436,6088.678823617788,0.13889723557692307,0.16252275,112.34714673913044,disco
-50.301056,42.824345,65.000824,19.888779,-15.5865965,16.710035,24.15136,14.773583,13.733433,13.340061,8.283072,14.097295,1.3184341,7.4051385,13.421027,8.295798,-2.5292282,10.285011,11.713534,8.534937,-1.0792235,10.109619,0.8488919,7.740507,2.067597,6.0317397,3.6883037,5.202861,0.5858506,6.1832175,0.5032047,0.4205709,0.39096627,0.45213848,0.27935845,0.2446,0.25521764,0.5041464,0.42469448,0.41005498,0.37999487,0.39746886,17.252646486385242,14.318376872828633,20.761780985448777,17.84439797845135,18.581259095262613,18.910153749041434,17.982160980889518,2813.4229189346174,2637.1016216920816,5819.596604567308,0.13768780048076923,0.19058912,112.34714673913044,disco
-63.056988,51.60464,71.53098,25.409777,-14.560884,19.88518,27.247942,13.199202,15.858716,10.146597,8.566835,11.70219,-2.1989791,11.966233,10.242843,8.815136,-0.67732173,8.046336,15.153675,8.516255,-1.3711046,7.635784,4.408737,6.2021384,4.545207,6.71775,0.8760728,8.52017,0.5610855,6.50352,0.560578,0.4275194,0.36880693,0.31014863,0.34604874,0.35481098,0.37943727,0.4471292,0.46429256,0.60239804,0.44699594,0.39698645,17.19816417796105,14.21559134682727,18.934761016131148,17.391650298842535,18.81500839319695,18.992727110641102,17.25574998366778,2731.2989081592677,2586.2180993880156,5615.279634915865,0.13695537860576923,0.16542429,112.34714673913044,disco
-56.225037,51.58512,70.96057,35.049515,-16.380014,18.72653,31.994036,16.332394,15.422725,12.872781,17.479155,12.2038145,1.186419,9.33508,14.412939,7.459119,0.73716843,10.218874,10.531597,6.9752893,-0.22524416,7.1363125,2.8499968,5.762069,1.1782141,6.6672034,1.6543032,7.593047,0.73074067,5.533079,0.71334,0.53263456,0.4052922,0.37070435,0.44085085,0.47631156,0.4101552,0.46955538,0.43524933,0.4790105,0.51290953,0.61779904,15.782488653081439,15.649329548859845,17.333219398981683,16.449588751885397,17.968740177214595,17.644172234609883,17.316756302826445,2717.0813823669737,2495.885450102491,5424.959247295673,0.13896484375,0.17056195,112.34714673913044,disco
-59.290234,44.52577,65.15399,31.849628,-11.026145,20.58682,23.682041,16.17209,11.352192,15.88012,13.283637,8.1818905,2.5113943,7.7147136,16.377209,7.6781707,-0.35408095,7.5839024,10.89089,5.8475013,-0.22071469,7.0311747,2.874456,7.3891106,-2.6559923,8.336724,-1.694523,7.1611633,1.0296718,7.506151,0.45864952,0.3174268,0.29084942,0.38139662,0.49959093,0.29149076,0.27521786,0.37453967,0.50669456,0.59141093,0.36078233,0.3805886,16.103866774758096,14.560447140808602,18.338620372009323,19.063820281371527,17.83454699829233,17.27422111893482,17.666283272053214,2797.758723213254,2624.686153682817,5843.697228064904,0.13466045673076923,0.17734636,112.34714673913044,disco
-65.10054,47.54868,67.52838,21.380106,-18.431871,18.425625,19.798622,16.52606,15.713096,12.401331,10.533235,12.9549675,2.485357,8.092035,15.644489,9.465998,0.030991217,8.371001,17.635216,8.244598,2.783831,8.597273,5.0286126,7.4404783,-0.14007959,7.5100155,0.021160213,6.6009183,-0.14597139,7.365594,0.34021828,0.3190976,0.30237654,0.29448414,0.4141454,0.3505119,0.2822362,0.40533993,0.56977576,0.550737,0.38813898,0.32055935,16.788189450258706,14.298060969857193,19.300363709785337,18.946050507863283,19.235935499657874,18.775761022293935,17.998135101984307,2606.4965152457053,2578.7696735616237,5619.337815504808,0.12222055288461539,0.18323816,112.34714673913044,disco
-56.040752,54.69877,73.70342,23.980894,-15.004026,23.627163,20.57174,16.837105,14.574331,10.336932,18.343025,9.963433,7.288986,9.334109,13.398285,6.797458,3.902902,9.754217,10.19413,7.133607,0.7419041,7.77412,5.7532544,7.539822,2.8313642,5.3483276,1.0151824,6.0537953,-0.4453696,7.076248,0.7543492,0.5187326,0.46689233,0.3929042,0.4827982,0.39502332,0.35770553,0.52912825,0.4621246,0.4567296,0.45835415,0.650125,17.271857507086022,14.94328525979925,16.914481701497774,17.168314762392715,18.360825646062594,17.35962531315334,16.680340454029583,2597.4758645608586,2606.712428557582,5519.788161057692,0.11542593149038462,0.18167865,112.34714673913044,disco
-88.49242,77.5304,46.61856,25.079004,28.852163,16.04708,43.992683,12.934618,4.4230905,7.1379056,7.8608775,12.246536,3.927573,10.365247,7.3861585,4.474115,-0.8330271,6.565705,-2.6806123,5.632925,-0.24009275,5.3261952,1.5255843,6.564157,-2.2537677,5.886291,-4.261331,6.1086674,-5.1475873,5.2122116,0.29385164,0.29970902,0.39501673,0.40318534,0.5700295,0.5306606,0.65889996,0.70143044,0.51742166,0.41291344,0.35641465,0.42808017,29.68321364251995,15.31451393848802,16.37133128414845,17.273452904083296,16.626380628527727,15.423617405180295,15.079934152055134,3451.586810753452,3081.521260247241,7170.4738206129805,0.1512432391826923,0.13324173,89.10290948275862,disco
-33.33438,31.966288,56.064453,14.083923,25.23501,14.5373955,37.603554,11.13829,5.2055035,9.619387,1.2477618,6.7414875,-9.853244,10.79521,2.5188992,5.508207,0.8260083,6.3840666,2.0868769,6.9262757,-0.29922962,6.4419518,1.3299066,7.0980406,-0.30134678,5.939855,-5.6449227,5.498805,-2.914818,5.7771463,0.27368084,0.35062367,0.44992012,0.5788742,0.8027298,0.5525865,0.41263744,0.33774108,0.31183553,0.24612246,0.27701226,0.37249285,29.118476438918623,13.290875831704398,16.833977887873974,17.241313384295548,16.731681745829384,15.584484225786921,15.607130206383985,3331.2916300354264,3095.3156657596555,7106.536771334135,0.15226111778846155,0.16907516,184.5703125,disco
-33.096027,37.862877,55.8739,22.757223,25.779385,18.335213,32.704872,12.963681,2.7915583,9.765039,3.1685297,8.385266,-6.472785,10.006041,-1.3064704,6.5717506,-1.3470901,8.1225605,4.5178523,6.3904715,2.2748852,6.3538747,1.3062537,6.445858,0.9675597,6.072355,-6.004352,5.9953527,-4.743945,5.5444355,0.23260078,0.3144644,0.40107557,0.46534187,0.6642434,0.54465294,0.5483688,0.44418165,0.39905113,0.41466266,0.3173084,0.3016453,29.54254608583455,14.86355088294862,16.7535713510489,17.02533237988508,16.727915928440247,15.788552803484492,15.911761877150534,3459.997474457508,3125.4998032244926,7305.0563401442305,0.16729642427884617,0.17304015,184.5703125,disco
-59.198303,59.96453,47.504314,18.185812,27.720684,16.025629,25.693672,13.638583,-2.1411362,13.088457,13.301038,7.5095954,9.048079,10.160548,2.3894596,6.859701,-6.0851126,4.8245354,-1.8206706,6.668296,2.865939,7.126051,0.62385696,5.0442214,-2.7309983,5.369419,-5.736094,6.1446867,-5.7294927,6.7126603,0.2482774,0.24448821,0.31241092,0.4217459,0.59739375,0.5082821,0.5107305,0.48952374,0.39057738,0.29555497,0.31015882,0.45357737,30.72267825756793,15.924302368912402,16.57828373082335,18.204696453462713,16.08945077761205,15.320391638649586,15.130046196859281,3653.263883747312,3194.610150631774,7596.582782451923,0.17623572716346153,0.15420116,123.046875,disco
-38.74214,65.02972,52.83002,22.00716,23.993721,22.37876,31.379107,15.619122,1.4259081,10.091112,2.6412838,11.14808,-2.9242797,9.774656,1.0592986,7.6470923,3.832333,9.4775505,6.412113,8.872869,-0.84916276,6.892765,-5.6510177,6.5666223,-3.7269456,6.8773494,-2.7903628,7.1622224,-2.9700668,5.8145943,0.25867766,0.35925624,0.3192546,0.37877125,0.49421006,0.3873264,0.39663044,0.540924,0.6306024,0.7522513,0.42581493,0.33354387,28.256957007473595,15.364200583337512,15.51947671779465,17.73345192238741,16.840705474387136,16.319863402358674,15.204657530566788,3521.401159672152,3121.95419308805,7315.740121694712,0.16819411057692307,0.1755247,172.265625,disco
-38.14918,37.461666,63.33382,20.029026,24.08608,21.305265,35.02203,13.491826,7.831092,9.61172,-7.6253524,8.723532,-7.447092,7.7782183,8.083652,7.2448306,9.356526,6.84533,8.37243,6.5936394,-3.0042458,5.959896,-2.6847787,7.122218,-3.639212,5.3342834,-4.0747175,5.5396147,-2.259751,5.1580524,0.24404453,0.32166013,0.31185797,0.2933509,0.45287517,0.38686565,0.34298018,0.45260075,0.54274595,0.7736816,0.5128248,0.28887093,28.55910367343522,15.967071964274059,16.363228592273174,19.56665406551054,16.897569920995558,15.991599315193438,15.119307881358283,3263.6861564193605,3076.891053397062,7012.039137620192,0.14166541466346153,0.17996652,172.265625,disco
-27.393543,28.226337,64.650665,14.17701,19.645456,13.276817,30.8458,12.531652,3.6359003,10.8189745,-4.75606,10.068461,-3.583733,8.607373,5.42071,7.0094585,8.463493,7.098597,9.84126,8.279529,-1.972821,6.5495567,-5.909503,5.628199,-7.002049,6.3162065,-5.1108065,6.8058105,0.35489067,5.994676,0.2230779,0.29860464,0.3098689,0.30526248,0.44101062,0.36500785,0.33897206,0.45637226,0.571243,0.7566167,0.42653796,0.28259712,28.193646092006613,15.280801839684658,15.903766279911949,19.705344196985273,16.544594956719,16.40283592671633,14.93985148116344,3163.0819575229825,3068.6311976265692,6979.656512920673,0.14239783653846153,0.18098268,172.265625,disco
-16.266457,43.90764,50.262466,19.470154,13.993726,16.521736,21.179457,13.377753,-2.4981892,8.777907,0.050295655,8.348101,-3.2078698,5.9627895,3.3710961,9.29386,11.992591,10.550581,6.310103,7.1548753,-3.3553157,7.7052636,-6.593796,6.2862477,-4.7845464,5.2386584,-0.39000538,6.653843,-3.5705223,6.5511136,0.32048944,0.35483056,0.39375693,0.36282116,0.3580054,0.41678566,0.51225114,0.5213408,0.3915022,0.3723594,0.52007633,0.5704101,30.6458030163627,16.019409728231803,16.33833652411483,19.090371174583954,16.883887606494444,16.64065293388622,15.585593909994758,3688.3734974293625,3144.146542599071,7597.328162560096,0.19886568509615385,0.18080087,117.45383522727273,disco
-36.625477,36.02012,65.27193,17.111914,23.086456,15.148958,28.929485,13.707266,1.511922,12.22499,5.0522275,6.179542,-0.39224735,10.575903,1.0833176,5.9291787,-3.3232284,9.044472,-0.4264705,6.708453,2.4729245,5.045689,0.31967634,6.9864874,0.52136207,6.1266394,-7.405387,6.152814,-4.5107074,4.8675523,0.2891204,0.3591236,0.5280575,0.5849165,0.7263633,0.591516,0.49521735,0.4011578,0.35836223,0.31177884,0.33648002,0.41758654,30.312297213645294,13.721322945165383,15.810971514726546,17.11612672598261,16.49786152998362,15.767732447752058,15.356117832057743,3150.1260132950106,3085.89623266204,6913.731783353365,0.13913010817307692,0.1712404,184.5703125,disco
-31.750597,29.87302,60.736282,13.732624,24.139956,14.996956,31.24104,12.554113,2.1365185,10.110429,5.373132,8.53224,-3.1854286,11.075839,1.1794789,7.652641,-4.283859,7.5852404,0.7933972,5.5702896,2.17469,5.7202644,0.6932967,6.836653,-1.2613719,6.518603,-9.191421,4.961694,-5.2051234,5.331806,0.24062248,0.2929861,0.4524173,0.50248224,0.7208161,0.569412,0.5010934,0.39158094,0.28651088,0.23296008,0.23353891,0.3428121,31.014550672558855,13.816465642361699,16.233551013005265,17.874503277606536,16.793351828543717,15.585203331113066,15.126305633472532,3207.3395730888114,3090.6394301192004,7020.072678786058,0.14274714543269232,0.17919286,184.5703125,disco
-40.718945,38.584656,67.4095,24.792261,1.1939448,13.814518,28.999163,10.310029,-3.0920208,7.30056,11.248824,8.411804,3.0115507,5.655426,8.438893,5.1875567,-0.80304414,6.445227,8.34293,6.2459846,-4.6534286,6.486595,1.1342634,5.5961304,-4.369367,5.173976,-1.1189245,5.1909695,-1.6981592,4.463513,0.45811433,0.38092688,0.33557934,0.39573044,0.44039524,0.6982889,0.42740175,0.3672992,0.4562798,0.46839163,0.559086,0.3888399,22.31437361769427,15.053511466413482,17.92415208129156,18.257867889547008,16.26931190343026,17.214303195782787,18.06892224887469,2903.6092643909383,2726.6877931111057,6134.7267503004805,0.13123497596153846,0.16027343,103.359375,disco
-37.352478,39.480232,62.064484,21.529669,5.191712,13.879004,24.18786,12.567987,1.8270605,9.293139,4.9507437,9.873607,3.9098358,9.521373,5.2835355,5.4675856,0.27584568,9.463163,14.926034,10.200845,-6.3469443,8.013119,-0.2826683,7.043262,-4.9596777,6.953608,-0.74275297,6.1823306,-2.7178826,5.739883,0.34961605,0.23260297,0.2763968,0.30185178,0.40837005,0.6984194,0.52058566,0.40070197,0.5255948,0.519061,0.7167512,0.43869254,22.975982048207992,15.825993069214393,18.493703521213643,17.744302816294862,16.995364418268302,17.342867868924593,17.18938478530642,3115.3668367518676,2903.396160594369,6788.176645132212,0.1450721153846154,0.1658231,103.359375,disco
-11.920888,23.969799,55.316597,19.145723,-3.5155332,12.1455,26.539034,9.603936,-1.2812315,8.636676,3.4697988,8.813769,-1.6149961,7.307102,4.9675746,6.783668,0.61945105,7.2051425,9.383038,6.4711556,-5.2217116,6.900159,3.928768,5.891823,-4.37127,4.9894853,-2.2603648,4.6968865,-3.306816,5.973139,0.57011616,0.345187,0.34419176,0.514774,0.5079756,0.78288174,0.47042552,0.39689574,0.42286196,0.33416936,0.38991082,0.40650472,22.988132435852123,15.065814998195002,17.467428648794222,17.291389162562922,17.104511388066353,17.148155728821653,17.588972374426962,3243.8409358515755,2800.645977691464,6678.026029146635,0.17887995793269232,0.1752326,103.359375,disco
-15.999619,28.281979,55.7199,12.987877,-1.8597618,8.505017,23.19049,7.9884033,1.7231153,6.8700004,8.76459,6.9193916,6.936514,6.009841,6.6622,6.101499,-3.0863233,5.6161194,3.2067306,5.252443,-3.5259724,4.901061,0.8768504,5.241819,5.9073315,4.379502,1.5680025,4.339498,3.096137,5.468758,0.9353211,0.55219644,0.21030074,0.3567114,0.41410524,0.4481187,0.37973478,0.45814562,0.37531692,0.24717458,0.28485876,0.27075323,22.243578908641243,14.882946336885821,17.07164405096111,20.65063035050366,19.75908113008614,19.122973109868177,18.354631416360892,3175.9316137742508,2835.9963907639085,6572.0164137620195,0.1689716045673077,0.18495832,103.359375,disco
-18.752491,26.717377,63.62841,12.416305,-3.25788,11.067052,23.562687,8.3314905,0.38088703,6.8551807,6.733994,6.2009206,6.099807,6.098693,5.971878,5.7011356,-3.678693,6.5275617,4.9467177,6.393661,-4.1963735,4.957764,-1.727314,5.828936,1.513338,6.0446177,-0.92264354,4.774829,1.5973419,4.4774013,0.9680942,0.3535533,0.1835259,0.28854388,0.35838172,0.42739773,0.28315014,0.46882036,0.278745,0.22160442,0.2763622,0.37121955,22.154095171461933,15.178820500743821,17.400842295625772,21.30863924816456,20.602116544048958,19.494145891329886,17.9345262741013,2956.7377912877782,2749.054698873206,6241.895845853365,0.1574181189903846,0.18737881,103.359375,disco
-21.36277,28.008684,64.59192,17.394804,-3.708206,10.361078,22.281555,9.796446,0.2846894,7.030764,6.559347,9.102466,2.3571222,7.3897862,5.279345,6.3637424,-0.8784285,8.829118,10.664762,7.8391547,-7.990762,7.742626,-1.8625847,5.7135077,-4.0736423,6.811653,0.77755225,4.751752,-0.24004035,5.6284213,0.36691448,0.23941386,0.26794288,0.30838957,0.35922477,0.5828684,0.4123802,0.33896497,0.4599789,0.49472767,0.7919755,0.4503217,22.19850597167476,16.08446208881575,18.676724555672948,18.577644382806024,17.462035554379224,17.2047538310986,17.058140410726093,3030.3370890743827,2810.147083303094,6504.435283954327,0.14903470552884615,0.16985227,103.359375,disco
-34.256233,34.762787,58.36708,17.087301,6.525511,17.906603,28.24287,12.099953,5.2779517,9.254332,4.1565638,13.064761,2.3935015,6.6437325,7.974403,6.9724517,4.703933,6.153681,15.317565,8.963581,-6.048466,6.27029,2.80443,6.49454,-1.7633098,6.8770537,3.854015,6.743645,-2.1687124,6.9842777,0.47165495,0.3080997,0.3244972,0.3401958,0.36341134,0.5321436,0.46217132,0.47259086,0.48699823,0.4891883,0.71430373,0.50049746,22.25450738326065,15.68933085902497,17.82532751242995,17.410031119177585,17.388892365443848,16.84945736038443,17.231536068425516,3179.996157465425,2944.3187205911713,6918.866624098558,0.14131986177884615,0.17426813,103.359375,disco
-15.084962,27.330612,58.37789,21.016071,-4.9689207,11.012973,22.328707,9.748893,0.17463426,8.7266655,2.019003,7.688732,-1.910492,7.7160344,4.385467,6.2870264,0.31660372,7.708104,10.797754,8.078373,-5.76073,6.229014,2.4190059,6.366285,-4.5641413,5.5695643,0.4326632,5.807033,-2.6749728,7.1149464,0.38531423,0.3060292,0.36087787,0.48711354,0.5163179,0.69418186,0.46729755,0.39109638,0.4188447,0.38736793,0.65067303,0.41130358,22.282153596407365,15.646132887840258,17.09179657528409,17.565792893825996,16.5270532392028,17.032374255037595,17.12530841053911,3195.326425018201,2817.7804341325905,6696.412071814904,0.17466947115384615,0.16871749,103.359375,disco
-17.374907,28.165955,60.980858,16.86077,-2.3357465,13.796361,30.567308,11.651606,-0.05746636,7.680827,7.9553757,6.860869,1.9896564,6.674307,6.7722564,5.4367723,0.6605397,7.0121675,9.128713,6.511052,-3.4913964,5.8073883,3.7240975,5.440059,-0.7691454,6.521301,-4.8188233,6.990732,-6.0956063,5.626603,0.6434805,0.47416517,0.36787465,0.4804201,0.49339962,0.7282108,0.4912076,0.4724902,0.40216315,0.35686788,0.46925357,0.4729475,22.187074145500585,14.849451759265714,16.38980427416351,17.32666028745909,17.014348948504196,17.1462853703639,17.58145437865104,3066.5239863184133,2749.602238493756,6346.497521033654,0.15945763221153847,0.17768651,103.359375,disco
-59.66101,34.8506,100.295,20.947458,43.42722,14.366321,11.124944,11.246894,-2.174624,13.233107,4.45598,5.8817744,10.410782,11.614747,3.9033265,6.965952,-8.733563,6.9692073,-11.067435,5.859874,-9.405758,7.4789715,-4.958963,4.949878,-6.743849,6.461485,-8.961702,7.71841,-6.5559797,5.205618,0.42331344,0.2967075,0.25426525,0.1968015,0.47148743,0.3128326,0.34919518,0.26820195,0.19057198,0.4860398,0.38180208,0.5160041,27.965777632587827,14.449673653427416,20.613791993870024,21.20758632150486,17.497244774680166,15.999108519182139,14.96290994386174,2252.886934855146,2933.9329672351487,5618.0126953125,0.06651141826923077,0.24260823,123.046875,disco
-55.868687,34.23316,103.69632,24.243595,30.892485,14.2118435,-2.0084198,11.9433565,-3.7650278,12.913253,6.399178,8.655061,12.415247,8.945511,3.4054892,5.5177784,-8.442332,7.580665,-5.5243893,6.318184,-4.085881,6.8138304,-7.5799656,6.984807,-6.9576697,5.3258734,-6.4593353,4.9664044,-7.328272,4.074642,0.2704374,0.47793543,0.60516185,0.32317573,0.5156868,0.38134295,0.65075576,0.4234206,0.30347055,0.69858384,0.3808081,0.37692302,28.963912270399252,12.86092259860167,18.436344966172715,22.314750279383855,18.60281145028828,16.593450909763675,15.162961509177482,2370.055016424173,2902.7633090445665,5599.875112680288,0.08625300480769231,0.19912438,161.4990234375,disco
-100.436325,18.202078,127.80932,15.3615885,45.607426,8.4736395,-1.7984298,7.5074043,-10.853609,7.4524417,3.6504009,4.339379,20.87812,5.0868382,6.0941114,5.954274,-15.397275,4.9920244,-8.253273,4.324117,-5.0224285,5.4049897,-13.632561,5.3017993,-12.192921,5.636795,-4.5198507,4.2240973,-8.59506,4.4927745,0.58911425,0.2409771,0.15608118,0.14909227,0.4985675,0.20446523,0.1681206,0.58030057,0.300823,0.37467253,0.27900642,0.49281064,29.811640672061603,15.47151566317261,23.325234259641793,24.591038913337915,20.07024582423184,18.616869745718727,16.112381193788124,1642.6641039900633,2512.23256446098,3515.5438701923076,0.054747596153846154,0.21526316,123.046875,disco
-43.09612,61.684944,103.13061,39.763927,26.039698,16.310253,13.253595,13.131139,8.986886,10.0154915,-7.7990537,11.479692,1.5062648,8.4284725,0.9097697,5.7147355,-9.745188,6.5099006,0.2688864,9.3588915,-1.9670253,6.8647866,-4.175127,5.6142354,-0.012977013,5.2207756,-1.8968405,5.840611,-1.4754925,5.489103,0.44062582,0.32090604,0.48581645,0.38582683,0.4766094,0.40236196,0.5339182,0.57498723,0.35751295,0.4820422,0.34460303,0.57463086,27.421401670809225,12.75508511232268,17.035102653838162,18.8383070506303,17.744166245431,18.12200011333288,15.026383884079237,2537.256914191073,2899.437005595429,5896.619215745192,0.09612379807692308,0.2137169,123.046875,disco
-48.42443,56.766747,110.263626,35.7204,16.163425,18.965433,11.385577,15.234129,8.392838,10.622305,-10.942949,9.864588,2.291589,8.300145,0.44792733,6.3733215,-10.572033,6.985015,5.541345,8.940855,1.8819554,4.729596,-1.8810908,6.677679,2.5503116,6.350126,-1.0449289,7.174073,-1.3272827,5.2763267,0.41195542,0.3904122,0.6395508,0.57832175,0.524388,0.437809,0.5592288,0.5467015,0.3443151,0.547648,0.40101036,0.5266584,27.58091633120246,13.677812993853106,15.956802188863906,18.763765153523842,18.268840385340006,19.08870043329915,15.062005994905592,2341.58944447806,2757.8823156728968,5427.112567608173,0.08941556490384615,0.20768027,123.046875,disco
-23.487185,53.442207,93.73552,33.87184,19.935911,13.182429,16.586508,7.991684,6.509172,7.7989907,-5.8014574,8.349126,-1.4550688,8.5680065,0.9073733,6.874725,-7.368287,6.8015795,1.7909998,6.2758937,1.4332255,4.709517,-0.69485754,5.216182,1.7167286,4.486696,-3.5258527,4.8349075,-0.6915764,4.064413,0.42203698,0.3250088,0.6214212,0.67713875,0.6573084,0.5354226,0.5892556,0.64006454,0.39350125,0.5036871,0.38269877,0.54079264,26.68732788685443,13.012750321916744,15.986653098985695,17.186430879245577,16.644631754287598,16.962252836279024,14.665377161467985,2688.902632776104,2949.5930900322846,6221.273662860577,0.100048828125,0.21707949,123.046875,disco
-41.644184,47.8637,108.80833,27.891006,7.1835318,16.1629,12.947148,14.565822,6.4515104,10.808008,-10.850445,7.7663627,4.862632,8.54598,1.1944779,7.9519796,-6.9132156,8.378935,3.1787438,8.090582,2.8452458,6.7714663,-1.7065893,6.5744,2.9961853,7.470706,-0.9548476,8.06149,-5.483313,7.2239623,0.3551625,0.3472937,0.5114507,0.4707821,0.49696398,0.42364097,0.45575637,0.42282817,0.24986894,0.36777213,0.23754613,0.4177583,27.20425388992625,13.938109932341128,17.393220381349966,20.426807854946457,19.491192485789284,20.539247385553757,15.203784505672035,2275.0149955415072,2648.4617894534003,5049.039212740385,0.09385516826923077,0.21478796,123.046875,disco
-35.82936,45.246006,106.135635,24.517883,11.042738,13.878119,11.2034025,12.71317,3.9769826,11.4247265,-7.6240544,7.1666408,2.374984,8.067498,-1.1651711,7.322375,-7.9426055,8.040919,2.5837436,9.854282,4.109774,6.942522,-3.496351,6.0590568,1.8184656,5.661007,-1.702839,5.245702,-4.894946,7.9549327,0.27501106,0.29172084,0.59809345,0.4651886,0.58076435,0.42574134,0.4453204,0.37345105,0.25307497,0.34018332,0.2617724,0.48196942,27.6316141895212,13.668271194824932,17.602279496717983,19.687246077967234,19.547689550843966,19.79532243398467,14.91015306726996,2302.7505052568363,2721.9295529117517,5247.890061598558,0.09162409855769231,0.2206437,123.046875,disco
-32.280357,46.58269,90.59752,23.977772,14.874217,15.051575,12.997416,10.886116,4.6221037,9.257547,-9.401995,8.91753,-2.4199448,11.1796255,-0.8951531,7.7183337,-6.984927,7.3484216,2.2614424,9.117919,0.25790113,7.4616976,-4.964433,5.9980073,2.4884841,6.827267,-3.178306,6.5968523,-3.3474188,5.3468814,0.30721337,0.32471913,0.44547668,0.38979632,0.570953,0.4438783,0.53315157,0.53766465,0.29390982,0.39298365,0.26295695,0.40957186,25.657177022662456,13.926263927313295,16.790975147972723,19.93393036297281,19.958491025950593,18.83332457108033,14.854597907905104,2651.755885918321,2926.799608176728,6136.8800706129805,0.105859375,0.20868905,123.046875,disco
-28.152487,38.585297,92.9927,22.545296,5.3839073,14.140233,6.5662026,13.625011,0.49581814,8.722936,-9.625338,9.603809,-2.528503,13.230455,-4.673276,8.522442,-11.40624,7.7329183,-1.6855321,7.364217,1.474499,8.146693,-9.124108,6.27877,-2.9660327,4.6986456,-3.9574356,6.355107,-3.1280758,6.819006,0.43343383,0.23580624,0.35805908,0.27006677,0.41183212,0.35037798,0.29571655,0.4093999,0.2854734,0.26450762,0.22667757,0.7071023,24.075788501241355,13.73048457935889,18.31023750964795,21.13174764369746,19.285438231434014,18.765064959166047,14.331543491820689,2545.731522400084,2808.643655436387,5676.897723858173,0.10895808293269231,0.2069242,123.046875,disco
-34.190956,45.999344,82.91509,25.585588,-3.072852,17.66127,33.57741,12.861476,7.033068,10.468771,6.471767,8.893441,2.755387,11.222727,11.474337,7.4289947,-0.084040835,9.764615,4.605384,6.4646792,0.115264304,7.1297884,2.9616666,5.845049,2.253867,5.784159,3.2160873,6.270083,-1.6314718,5.0328155,0.41214293,0.5878944,0.5120292,0.43869698,0.46493977,0.3597248,0.36288148,0.3493311,0.39343125,0.4635886,0.47370785,0.43507683,20.494369666322708,15.10129957316788,18.505919514882628,19.648682821377893,18.947523939686565,17.7684756344184,16.722511489375115,2488.549506052178,2532.788961567151,5258.408203125,0.114013671875,0.21808274,123.046875,disco
-26.466114,37.22769,72.01564,25.81491,2.843256,16.198381,30.872261,12.3033085,5.989067,8.205617,3.7139878,9.273944,0.00893719,11.765705,13.843196,7.444761,-4.8963127,6.58329,7.661978,6.379906,2.8440535,7.507681,6.196178,5.738355,3.25406,6.6086607,3.5917532,5.0719485,-3.8150434,7.1641817,0.46999282,0.43977886,0.4609966,0.5017556,0.64136964,0.52933306,0.3867695,0.33763796,0.29181588,0.31762654,0.35654715,0.46456546,20.33657532381403,15.371770624167697,19.28006576894358,17.79887495794912,17.356570653238446,16.711558373104946,17.177502848581938,2806.95079872229,2726.9439117778875,6013.0641526442305,0.12483473557692308,0.21155903,123.046875,disco
-38.30661,45.6796,89.698845,23.98507,-8.599536,15.283718,31.231686,11.313194,10.096897,8.064939,5.4752216,10.25107,-2.0680778,10.162658,9.0200815,5.9672966,2.3636174,6.711003,11.389012,7.001578,5.6633406,10.441439,4.1598377,6.216753,1.6248835,8.608072,4.105542,6.055232,-4.174597,8.202569,0.46141845,0.45939344,0.40636602,0.332678,0.51043254,0.5001154,0.4709543,0.418113,0.30929935,0.3556904,0.30959278,0.4015273,20.515418089037155,14.134882548206656,17.744783586793822,18.03526830573014,17.890155969524194,17.414242774754424,16.883416097254493,2302.79940969178,2437.864945492323,4850.2711838942305,0.10325270432692307,0.20842074,123.046875,disco
